ICES_Area,Metier6_FishingActivity
71,LHP_DEF_0_0_0
71,LHP_FIF_0_0_0
71,LHP_LPF_0_0_0
71,LHP_MOL_0_0_0
71,LHP_SPF_0_0_0
71,LLD_DWF_0_0_0
71,LLD_LPF_0_0_0
71,LLS_DEF_0_0_0
71,LLS_FIF_0_0_0
71,LLS_MOL_0_0_0
71,LLS_SPF_0_0_0
71,LTL_LPF_0_0_0
71,MIS_CEP_0_0_0
71,MIS_CRU_0_0_0
71,MIS_DEF_0_0_0
71,MIS_DWF_0_0_0
71,MIS_LPF_0_0_0
71,MIS_MCF_0_0_0
71,MIS_MIS_0_0_0
71,MIS_MOL_0_0_0
71,MIS_SPF_0_0_0
71,OTB_CEP_>=120_0_0
71,OTB_CEP_>0_0_0
71,OTB_CEP_70-119_0_0
71,OTB_CRU_>=120_0_0
71,OTB_CRU_>0_0_0
71,OTB_CRU_32-69_0_0
71,OTB_CRU_70-119_0_0
71,OTB_DEF_>=120_0_0
71,OTB_DEF_>0_0_0
71,OTB_DEF_70-119_0_0
71,OTB_MCF_>=120_0_0
71,OTB_MCF_>0_0_0
71,OTB_MCF_70-119_0_0
71,OTB_MDD_>=120_0_0
71,OTB_MDD_>0_0_0
71,OTM_DEF_>=120_0_0
71,OTM_DEF_>0_0_0
71,OTM_LPF_>=120_0_0
71,OTM_LPF_>0_0_0
71,OTM_LPF_70-119_0_0
71,OTM_MCF_>=120_0_0
71,OTM_MCF_>0_0_0
71,OTM_MCF_70-119_0_0
71,OTM_SPF_>=120_0_0
71,OTM_SPF_>0_0_0
71,OTM_SPF_32-69_0_0
71,OTM_SPF_70-119_0_0
71,PS_LPF_>=120_0_0
71,PS_LPF_>0_0_0
71,PS_LPF_10-31_0_0
71,PS_LPF_32-69_0_0
71,PS_LPF_70-119_0_0
71,PS_SPF_>=120_0_0
71,PS_SPF_>0_0_0
71,PS_SPF_10-31_0_0
71,PS_SPF_32-69_0_0
71,PS_SPF_70-119_0_0
71,PTM_LPF_>=120_0_0
71,PTM_LPF_>0_0_0
71,PTM_LPF_32-69_0_0
71,PTM_LPF_70-119_0_0
71,OTB_MDD_70-119_0_0
71,OTM_DEF_70-119_0_0
71,OTM_CRU_>0_0_0
71,OTM_CRU_16-31_0_0
77,DIV_MOL_0_0_0
77,FPN_LPF_>0_0_0
77,FPO_CRU_>0_0_0
77,FPO_DEF_>0_0_0
77,FPO_FIF_>0_0_0
77,LH_DEF_0_0_0
77,LH_FIF_0_0_0
77,LH_LPF_0_0_0
77,LH_MOL_0_0_0
77,LH_SPF_0_0_0
77,LHM_DEF_0_0_0
77,LHM_FIF_0_0_0
77,LHM_LPF_0_0_0
77,LHM_MOL_0_0_0
77,LHM_SPF_0_0_0
77,LHP_DEF_0_0_0
77,LHP_FIF_0_0_0
77,LHP_LPF_0_0_0
77,LHP_MOL_0_0_0
77,LHP_SPF_0_0_0
77,LLD_DWF_0_0_0
77,LLD_LPF_0_0_0
77,LLS_DEF_0_0_0
77,LLS_FIF_0_0_0
77,LLS_MOL_0_0_0
77,LLS_SPF_0_0_0
77,LTL_LPF_0_0_0
77,MIS_CEP_0_0_0
77,MIS_CRU_0_0_0
77,MIS_DEF_0_0_0
77,MIS_DWF_0_0_0
77,MIS_LPF_0_0_0
77,MIS_MCF_0_0_0
77,MIS_MIS_0_0_0
77,MIS_MOL_0_0_0
77,MIS_SPF_0_0_0
77,OTB_CEP_>=120_0_0
77,OTB_CEP_>0_0_0
77,OTB_CEP_70-119_0_0
77,OTB_CRU_>=120_0_0
77,OTB_CRU_>0_0_0
77,OTB_CRU_32-69_0_0
77,OTB_CRU_70-119_0_0
77,OTB_DEF_>=120_0_0
77,OTB_DEF_>0_0_0
77,OTB_DEF_70-119_0_0
77,OTB_MCF_>=120_0_0
77,OTB_MCF_>0_0_0
77,OTB_MCF_70-119_0_0
77,OTB_MDD_>=120_0_0
77,OTB_MDD_>0_0_0
77,OTM_DEF_>=120_0_0
77,OTM_DEF_>0_0_0
77,OTM_LPF_>=120_0_0
77,OTM_LPF_>0_0_0
77,OTM_LPF_70-119_0_0
77,OTM_MCF_>=120_0_0
77,OTM_MCF_>0_0_0
77,OTM_MCF_70-119_0_0
77,OTM_SPF_>=120_0_0
77,OTM_SPF_>0_0_0
77,OTM_SPF_32-69_0_0
77,OTM_SPF_70-119_0_0
77,PS_LPF_>=120_0_0
77,PS_LPF_>0_0_0
77,PS_LPF_10-31_0_0
77,PS_LPF_32-69_0_0
77,PS_LPF_70-119_0_0
77,PS_SPF_>=120_0_0
77,PS_SPF_>0_0_0
77,PS_SPF_10-31_0_0
77,PS_SPF_32-69_0_0
77,PS_SPF_70-119_0_0
77,PTM_LPF_>=120_0_0
77,PTM_LPF_>0_0_0
77,PTM_LPF_32-69_0_0
77,PTM_LPF_70-119_0_0
77,OTB_MDD_70-119_0_0
77,OTM_DEF_70-119_0_0
77,OTM_CRU_>0_0_0
77,OTM_CRU_16-31_0_0
81,DIV_MOL_0_0_0
81,FPN_LPF_>0_0_0
81,FPO_CRU_>0_0_0
81,FPO_DEF_>0_0_0
81,FPO_FIF_>0_0_0
81,LH_DEF_0_0_0
81,LH_FIF_0_0_0
81,LH_LPF_0_0_0
81,LH_MOL_0_0_0
81,LH_SPF_0_0_0
81,LHM_DEF_0_0_0
81,LHM_FIF_0_0_0
81,LHM_LPF_0_0_0
81,LHM_MOL_0_0_0
81,LHM_SPF_0_0_0
81,LHP_DEF_0_0_0
81,LHP_FIF_0_0_0
81,LHP_LPF_0_0_0
81,LHP_MOL_0_0_0
81,LHP_SPF_0_0_0
81,LLD_DWF_0_0_0
81,LLD_LPF_0_0_0
81,LLS_DEF_0_0_0
81,LLS_FIF_0_0_0
81,LLS_MOL_0_0_0
81,LLS_SPF_0_0_0
81,LTL_LPF_0_0_0
81,MIS_CEP_0_0_0
81,MIS_CRU_0_0_0
81,MIS_DEF_0_0_0
81,MIS_DWF_0_0_0
81,MIS_LPF_0_0_0
81,MIS_MCF_0_0_0
81,MIS_MIS_0_0_0
81,MIS_MOL_0_0_0
81,MIS_SPF_0_0_0
81,OTB_CEP_>=120_0_0
81,OTB_CEP_>0_0_0
81,OTB_CEP_70-119_0_0
81,OTB_CRU_>=120_0_0
81,OTB_CRU_>0_0_0
81,OTB_CRU_32-69_0_0
81,OTB_CRU_70-119_0_0
81,OTB_DEF_>=120_0_0
81,OTB_DEF_>0_0_0
81,OTB_DEF_70-119_0_0
81,OTB_MCF_>=120_0_0
81,OTB_MCF_>0_0_0
81,OTB_MCF_70-119_0_0
81,OTB_MDD_>=120_0_0
81,OTB_MDD_>0_0_0
81,OTM_DEF_>=120_0_0
81,OTM_DEF_>0_0_0
81,OTM_LPF_>=120_0_0
81,OTM_LPF_>0_0_0
81,OTM_LPF_70-119_0_0
81,OTM_MCF_>=120_0_0
81,OTM_MCF_>0_0_0
81,OTM_MCF_70-119_0_0
81,OTM_SPF_>=120_0_0
81,OTM_SPF_>0_0_0
81,OTM_SPF_32-69_0_0
81,OTM_SPF_70-119_0_0
81,PS_LPF_>=120_0_0
81,PS_LPF_>0_0_0
81,PS_LPF_10-31_0_0
81,PS_LPF_32-69_0_0
81,PS_LPF_70-119_0_0
81,PS_SPF_>=120_0_0
81,PS_SPF_>0_0_0
81,PS_SPF_10-31_0_0
81,PS_SPF_32-69_0_0
81,PS_SPF_70-119_0_0
81,PTM_LPF_>=120_0_0
81,PTM_LPF_>0_0_0
81,PTM_LPF_32-69_0_0
81,PTM_LPF_70-119_0_0
81,OTB_MDD_70-119_0_0
81,OTM_DEF_70-119_0_0
81,OTM_CRU_>0_0_0
81,OTM_CRU_16-31_0_0
87,DIV_MOL_0_0_0
87,FPN_LPF_>0_0_0
87,FPO_CRU_>0_0_0
87,FPO_DEF_>0_0_0
87,FPO_FIF_>0_0_0
87,LH_DEF_0_0_0
87,LH_FIF_0_0_0
87,LH_LPF_0_0_0
87,LH_MOL_0_0_0
87,LH_SPF_0_0_0
87,LHM_DEF_0_0_0
87,LHM_FIF_0_0_0
87,LHM_LPF_0_0_0
87,LHM_MOL_0_0_0
87,LHM_SPF_0_0_0
87,LHP_DEF_0_0_0
87,LHP_FIF_0_0_0
87,LHP_LPF_0_0_0
87,LHP_MOL_0_0_0
87,LHP_SPF_0_0_0
87,LLD_DWF_0_0_0
87,LLD_LPF_0_0_0
87,LLS_DEF_0_0_0
87,LLS_FIF_0_0_0
87,LLS_MOL_0_0_0
87,LLS_SPF_0_0_0
87,LTL_LPF_0_0_0
87,MIS_CEP_0_0_0
87,MIS_CRU_0_0_0
87,MIS_DEF_0_0_0
87,MIS_DWF_0_0_0
87,MIS_LPF_0_0_0
87,MIS_MCF_0_0_0
87,MIS_MIS_0_0_0
87,MIS_MOL_0_0_0
87,MIS_SPF_0_0_0
87,OTB_CEP_>=120_0_0
87,OTB_CEP_>0_0_0
87,OTB_CEP_70-119_0_0
87,OTB_CRU_>=120_0_0
87,OTB_CRU_>0_0_0
87,OTB_CRU_32-69_0_0
87,OTB_CRU_70-119_0_0
87,OTB_DEF_>=120_0_0
87,OTB_DEF_>0_0_0
87,OTB_DEF_70-119_0_0
87,OTB_MCF_>=120_0_0
87,OTB_MCF_>0_0_0
87,OTB_MCF_70-119_0_0
87,OTB_MDD_>=120_0_0
87,OTB_MDD_>0_0_0
87,OTM_DEF_>=120_0_0
87,OTM_DEF_>0_0_0
87,OTM_LPF_>=120_0_0
87,OTM_LPF_>0_0_0
87,OTM_LPF_70-119_0_0
87,OTM_MCF_>=120_0_0
87,OTM_MCF_>0_0_0
87,OTM_MCF_70-119_0_0
87,OTM_SPF_>=120_0_0
87,OTM_SPF_>0_0_0
87,OTM_SPF_32-69_0_0
87,OTM_SPF_70-119_0_0
87,PS_LPF_>=120_0_0
87,PS_LPF_>0_0_0
87,PS_LPF_10-31_0_0
87,PS_LPF_32-69_0_0
87,PS_LPF_70-119_0_0
87,PS_SPF_>=120_0_0
87,PS_SPF_>0_0_0
87,PS_SPF_10-31_0_0
87,PS_SPF_32-69_0_0
87,PS_SPF_70-119_0_0
87,PTM_LPF_>=120_0_0
87,PTM_LPF_>0_0_0
87,PTM_LPF_32-69_0_0
87,PTM_LPF_70-119_0_0
87,OTB_MDD_70-119_0_0
87,OTM_DEF_70-119_0_0
87,OTM_CRU_>0_0_0
87,OTM_CRU_16-31_0_0
88,DIV_MOL_0_0_0
88,FPN_LPF_>0_0_0
88,FPO_CRU_>0_0_0
88,FPO_DEF_>0_0_0
88,FPO_FIF_>0_0_0
88,LH_DEF_0_0_0
88,LH_FIF_0_0_0
88,LH_LPF_0_0_0
88,LH_MOL_0_0_0
88,LH_SPF_0_0_0
88,LHM_DEF_0_0_0
88,LHM_FIF_0_0_0
88,LHM_LPF_0_0_0
88,LHM_MOL_0_0_0
88,LHM_SPF_0_0_0
88,LHP_DEF_0_0_0
88,LHP_FIF_0_0_0
88,LHP_LPF_0_0_0
88,LHP_MOL_0_0_0
88,LHP_SPF_0_0_0
88,LLD_DWF_0_0_0
88,LLD_LPF_0_0_0
88,LLS_DEF_0_0_0
88,LLS_FIF_0_0_0
88,LLS_MOL_0_0_0
88,LLS_SPF_0_0_0
88,LTL_LPF_0_0_0
88,MIS_CEP_0_0_0
88,MIS_CRU_0_0_0
88,MIS_DEF_0_0_0
88,MIS_DWF_0_0_0
88,MIS_LPF_0_0_0
88,MIS_MCF_0_0_0
88,MIS_MIS_0_0_0
88,MIS_MOL_0_0_0
88,MIS_SPF_0_0_0
88,OTB_CEP_>=120_0_0
88,OTB_CEP_>0_0_0
88,OTB_CEP_70-119_0_0
88,OTB_CRU_>=120_0_0
88,OTB_CRU_>0_0_0
88,OTB_CRU_32-69_0_0
88,OTB_CRU_70-119_0_0
88,OTB_DEF_>=120_0_0
88,OTB_DEF_>0_0_0
88,OTB_DEF_70-119_0_0
88,OTB_MCF_>=120_0_0
88,OTB_MCF_>0_0_0
88,OTB_MCF_70-119_0_0
88,OTB_MDD_>=120_0_0
88,OTB_MDD_>0_0_0
88,OTM_DEF_>=120_0_0
88,OTM_DEF_>0_0_0
88,OTM_LPF_>=120_0_0
88,OTM_LPF_>0_0_0
88,OTM_LPF_70-119_0_0
88,OTM_MCF_>=120_0_0
88,OTM_MCF_>0_0_0
88,OTM_MCF_70-119_0_0
88,OTM_SPF_>=120_0_0
88,OTM_SPF_>0_0_0
88,OTM_SPF_32-69_0_0
88,OTM_SPF_70-119_0_0
88,PS_LPF_>=120_0_0
88,PS_LPF_>0_0_0
88,PS_LPF_10-31_0_0
88,PS_LPF_32-69_0_0
88,PS_LPF_70-119_0_0
88,PS_SPF_>=120_0_0
88,PS_SPF_>0_0_0
88,PS_SPF_10-31_0_0
88,PS_SPF_32-69_0_0
88,PS_SPF_70-119_0_0
88,PTM_LPF_>=120_0_0
88,PTM_LPF_>0_0_0
88,PTM_LPF_32-69_0_0
88,PTM_LPF_70-119_0_0
88,OTB_MDD_70-119_0_0
88,OTM_DEF_70-119_0_0
88,OTM_CRU_>0_0_0
88,OTM_CRU_16-31_0_0
87.3.3,DIV_MOL_0_0_0
87.3.3,FPN_LPF_>0_0_0
87.3.3,FPO_CRU_>0_0_0
87.3.3,FPO_DEF_>0_0_0
87.3.3,FPO_FIF_>0_0_0
87.3.3,LH_DEF_0_0_0
87.3.3,LH_FIF_0_0_0
87.3.3,LH_LPF_0_0_0
87.3.3,LH_MOL_0_0_0
87.3.3,LH_SPF_0_0_0
87.3.3,LHM_DEF_0_0_0
87.3.3,LHM_FIF_0_0_0
87.3.3,LHM_LPF_0_0_0
87.3.3,LHM_MOL_0_0_0
87.3.3,LHM_SPF_0_0_0
87.3.3,LHP_DEF_0_0_0
87.3.3,LHP_FIF_0_0_0
87.3.3,LHP_LPF_0_0_0
87.3.3,LHP_MOL_0_0_0
87.3.3,LHP_SPF_0_0_0
87.3.3,LLD_DWF_0_0_0
87.3.3,LLD_LPF_0_0_0
87.3.3,LLS_DEF_0_0_0
87.3.3,LLS_FIF_0_0_0
87.3.3,LLS_MOL_0_0_0
87.3.3,LLS_SPF_0_0_0
87.3.3,LTL_LPF_0_0_0
87.3.3,MIS_CEP_0_0_0
87.3.3,MIS_CRU_0_0_0
87.3.3,MIS_DEF_0_0_0
87.3.3,MIS_DWF_0_0_0
87.3.3,MIS_LPF_0_0_0
87.3.3,MIS_MCF_0_0_0
87.3.3,MIS_MIS_0_0_0
87.3.3,MIS_MOL_0_0_0
87.3.3,MIS_SPF_0_0_0
87.3.3,OTB_CEP_>=120_0_0
87.3.3,OTB_CEP_>0_0_0
87.3.3,OTB_CEP_70-119_0_0
87.3.3,OTB_CRU_>=120_0_0
87.3.3,OTB_CRU_>0_0_0
87.3.3,OTB_CRU_32-69_0_0
87.3.3,OTB_CRU_70-119_0_0
87.3.3,OTB_DEF_>=120_0_0
87.3.3,OTB_DEF_>0_0_0
87.3.3,OTB_DEF_70-119_0_0
87.3.3,OTB_MCF_>=120_0_0
87.3.3,OTB_MCF_>0_0_0
87.3.3,OTB_MCF_70-119_0_0
87.3.3,OTB_MDD_>=120_0_0
87.3.3,OTB_MDD_>0_0_0
87.3.3,OTM_DEF_>=120_0_0
87.3.3,OTM_DEF_>0_0_0
87.3.3,OTM_LPF_>=120_0_0
87.3.3,OTM_LPF_>0_0_0
87.3.3,OTM_LPF_70-119_0_0
87.3.3,OTM_MCF_>=120_0_0
87.3.3,OTM_MCF_>0_0_0
87.3.3,OTM_MCF_70-119_0_0
87.3.3,OTM_SPF_>=120_0_0
87.3.3,OTM_SPF_>0_0_0
87.3.3,OTM_SPF_32-69_0_0
87.3.3,OTM_SPF_70-119_0_0
87.3.3,PS_LPF_>=120_0_0
87.3.3,PS_LPF_>0_0_0
87.3.3,PS_LPF_10-31_0_0
87.3.3,PS_LPF_32-69_0_0
87.3.3,PS_LPF_70-119_0_0
87.3.3,PS_SPF_>=120_0_0
87.3.3,PS_SPF_>0_0_0
87.3.3,PS_SPF_10-31_0_0
87.3.3,PS_SPF_32-69_0_0
87.3.3,PS_SPF_70-119_0_0
87.3.3,PTM_LPF_>=120_0_0
87.3.3,PTM_LPF_>0_0_0
87.3.3,PTM_LPF_32-69_0_0
87.3.3,PTM_LPF_70-119_0_0
87.3.3,OTB_MDD_70-119_0_0
87.3.3,OTM_DEF_70-119_0_0
87.3.3,OTM_CRU_>0_0_0
87.3.3,OTM_CRU_16-31_0_0
87.2.6,DIV_MOL_0_0_0
87.2.6,FPN_LPF_>0_0_0
87.2.6,FPO_CRU_>0_0_0
87.2.6,FPO_DEF_>0_0_0
87.2.6,FPO_FIF_>0_0_0
87.2.6,LH_DEF_0_0_0
87.2.6,LH_FIF_0_0_0
87.2.6,LH_LPF_0_0_0
87.2.6,LH_MOL_0_0_0
87.2.6,LH_SPF_0_0_0
87.2.6,LHM_DEF_0_0_0
87.2.6,LHM_FIF_0_0_0
87.2.6,LHM_LPF_0_0_0
87.2.6,LHM_MOL_0_0_0
87.2.6,LHM_SPF_0_0_0
87.2.6,LHP_DEF_0_0_0
87.2.6,LHP_FIF_0_0_0
87.2.6,LHP_LPF_0_0_0
87.2.6,LHP_MOL_0_0_0
87.2.6,LHP_SPF_0_0_0
87.2.6,LLD_DWF_0_0_0
87.2.6,LLD_LPF_0_0_0
87.2.6,LLS_DEF_0_0_0
87.2.6,LLS_FIF_0_0_0
87.2.6,LLS_MOL_0_0_0
87.2.6,LLS_SPF_0_0_0
87.2.6,LTL_LPF_0_0_0
87.2.6,MIS_CEP_0_0_0
87.2.6,MIS_CRU_0_0_0
87.2.6,MIS_DEF_0_0_0
87.2.6,MIS_DWF_0_0_0
87.2.6,MIS_LPF_0_0_0
87.2.6,MIS_MCF_0_0_0
87.2.6,MIS_MIS_0_0_0
87.2.6,MIS_MOL_0_0_0
87.2.6,MIS_SPF_0_0_0
87.2.6,OTB_CEP_>=120_0_0
87.2.6,OTB_CEP_>0_0_0
87.2.6,OTB_CEP_70-119_0_0
87.2.6,OTB_CRU_>=120_0_0
87.2.6,OTB_CRU_>0_0_0
87.2.6,OTB_CRU_32-69_0_0
87.2.6,OTB_CRU_70-119_0_0
87.2.6,OTB_DEF_>=120_0_0
87.2.6,OTB_DEF_>0_0_0
87.2.6,OTB_DEF_70-119_0_0
87.2.6,OTB_MCF_>=120_0_0
87.2.6,OTB_MCF_>0_0_0
87.2.6,OTB_MCF_70-119_0_0
87.2.6,OTB_MDD_>=120_0_0
87.2.6,OTB_MDD_>0_0_0
87.2.6,OTM_DEF_>=120_0_0
87.2.6,OTM_DEF_>0_0_0
87.2.6,OTM_LPF_>=120_0_0
87.2.6,OTM_LPF_>0_0_0
87.2.6,OTM_LPF_70-119_0_0
87.2.6,OTM_MCF_>=120_0_0
87.2.6,OTM_MCF_>0_0_0
87.2.6,OTM_MCF_70-119_0_0
87.2.6,OTM_SPF_>=120_0_0
87.2.6,OTM_SPF_>0_0_0
87.2.6,OTM_SPF_32-69_0_0
87.2.6,OTM_SPF_70-119_0_0
87.2.6,PS_LPF_>=120_0_0
87.2.6,PS_LPF_>0_0_0
87.2.6,PS_LPF_10-31_0_0
87.2.6,PS_LPF_32-69_0_0
87.2.6,PS_LPF_70-119_0_0
87.2.6,PS_SPF_>=120_0_0
87.2.6,PS_SPF_>0_0_0
87.2.6,PS_SPF_10-31_0_0
87.2.6,PS_SPF_32-69_0_0
87.2.6,PS_SPF_70-119_0_0
87.2.6,PTM_LPF_>=120_0_0
87.2.6,PTM_LPF_>0_0_0
87.2.6,PTM_LPF_32-69_0_0
87.2.6,PTM_LPF_70-119_0_0
87.2.6,OTB_MDD_70-119_0_0
87.2.6,OTM_DEF_70-119_0_0
87.2.6,OTM_CRU_>0_0_0
87.2.6,OTM_CRU_16-31_0_0
37.3.2,GNC_DEF_<16_0_0
37.3.2,GNC_DEF_>=16_0_0
37.3.2,GTN_DEF_<16_0_0
37.3.2,GTN_DEF_>=16_0_0
37.3.2,LA_LPF_>0_0_0
37.3.2,LA_LPF_<14_0_0_0
37.3.2,LA_LPF_>=14_0_0
37.3.2,LA_SLP_>0_0_0
37.3.2,LA_SLP_<14_0_0_0
37.3.2,LA_SLP_>=14_0_0
37.3.2,LA_SPF_<14_0_0_0
37.3.2,LA_SPF_>=14_0_0
37.3.2,LTL_FIF_0_0_0
37.3.2,SX_DEF_0_0_0
21.0.a,DIV_MOL_0_0_0
21.0.a,DRB_MOL_>0_0_0
21.0.a,FPN_LPF_>0_0_0
21.0.a,FPO_CRU_>0_0_0
21.0.a,FPO_DEF_>0_0_0
21.0.a,FPO_FIF_>0_0_0
21.0.a,FPO_MOL_>0_0_0
21.0.a,FYK_CAT_>0_0_0
21.0.a,FYK_DEF_>0_0_0
21.0.a,GND_DEF_>=220_0_0
21.0.a,GND_DEF_100-119_0_0
21.0.a,GND_DEF_120-219_0_0
21.0.a,GND_DEF_90-99_0_0
21.0.a,GND_SPF_>=220_0_0
21.0.a,GND_SPF_100-119_0_0
21.0.a,GND_SPF_10-30_0_0
21.0.a,GND_SPF_120-219_0_0
21.0.a,GND_SPF_50-59_0_0
21.0.a,GND_SPF_90-99_0_0
21.0.a,GNS_CRU_>0_0_0
21.0.a,GNS_DEF_>=220_0_0
21.0.a,GNS_DEF_100-119_0_0
21.0.a,GNS_DEF_120-219_0_0
21.0.a,GNS_DEF_90-99_0_0
21.0.a,GNS_DWS_>=220_0_0
21.0.a,GNS_DWS_120-219_0_0
21.0.a,GNS_SPF_>=220_0_0
21.0.a,GNS_SPF_100-119_0_0
21.0.a,GNS_SPF_10-30_0_0
21.0.a,GNS_SPF_120-219_0_0
21.0.a,GNS_SPF_50-59_0_0
21.0.a,GNS_SPF_90-99_0_0
21.0.a,GTR_DEF_>=220_0_0
21.0.a,GTR_DEF_100-119_0_0
21.0.a,GTR_DEF_120-219_0_0
21.0.a,GTR_DEF_90-99_0_0
21.0.a,HMD_MOL_>0_0_0
21.0.a,LH_DEF_0_0_0
21.0.a,LH_FIF_0_0_0
21.0.a,LH_LPF_0_0_0
21.0.a,LH_MOL_0_0_0
21.0.a,LH_SPF_0_0_0
21.0.a,LHM_DEF_0_0_0
21.0.a,LHM_FIF_0_0_0
21.0.a,LHM_LPF_0_0_0
21.0.a,LHM_MOL_0_0_0
21.0.a,LHM_SPF_0_0_0
21.0.a,LHP_CEP_0_0_0
21.0.a,LHP_DEF_0_0_0
21.0.a,LHP_FIF_0_0_0
21.0.a,LHP_LPF_0_0_0
21.0.a,LHP_MOL_0_0_0
21.0.a,LHP_SPF_0_0_0
21.0.a,LLD_DEF_0_0_0
21.0.a,LLD_DWF_0_0_0
21.0.a,LLD_DWS_0_0_0
21.0.a,LLD_LPF_0_0_0
21.0.a,LLS_DEF_0_0_0
21.0.a,LLS_DWS_0_0_0
21.0.a,LLS_FIF_0_0_0
21.0.a,LLS_MOL_0_0_0
21.0.a,LLS_SPF_0_0_0
21.0.a,LTL_LPF_0_0_0
21.0.a,MIS_CEP_0_0_0
21.0.a,MIS_CRU_0_0_0
21.0.a,MIS_DEF_0_0_0
21.0.a,MIS_DWF_0_0_0
21.0.a,MIS_LPF_0_0_0
21.0.a,MIS_MCF_0_0_0
21.0.a,MIS_MIS_0_0_0
21.0.a,MIS_MOL_0_0_0
21.0.a,MIS_SPF_0_0_0
21.0.a,OTB_CEP_>=120_0_0
21.0.a,OTB_CEP_>0_0_0
21.0.a,OTB_CEP_70-119_0_0
21.0.a,OTB_CRU_>=120_0_0
21.0.a,OTB_CRU_>0_0_0
21.0.a,OTB_CRU_32-69_0_0
21.0.a,OTB_CRU_40-54_0_0
21.0.a,OTB_CRU_70-119_0_0
21.0.a,OTB_CRU_90-99_0_0
21.0.a,OTB_DEF_>=120_0_0
21.0.a,OTB_DEF_>0_0_0
21.0.a,OTB_DEF_100-119_0_0
21.0.a,OTB_DEF_70-119_0_0
21.0.a,OTB_DEF_90-99_0_0
21.0.a,OTB_DWS_100-119_0_0
21.0.a,OTB_DWS_90-99_0_0
21.0.a,OTB_MCD_90-99_0_0
21.0.a,OTB_MCF_>=120_0_0
21.0.a,OTB_MCF_>0_0_0
21.0.a,OTB_MCF_70-119_0_0
21.0.a,OTB_MDD_>=120_0_0
21.0.a,OTB_MOL_90-99_0_0
21.0.a,OTB_SPF_90-99_0_0
21.0.a,OTM_DEF_>=120_0_0
21.0.a,OTM_DEF_100-119_0_0
21.0.a,OTM_DEF_90-99_0_0
21.0.a,OTM_LPF_>=120_0_0
21.0.a,OTM_LPF_>0_0_0
21.0.a,OTM_LPF_70-119_0_0
21.0.a,OTM_MCF_>=120_0_0
21.0.a,OTM_MCF_>0_0_0
21.0.a,OTM_MCF_70-119_0_0
21.0.a,OTM_SPF_>=120_0_0
21.0.a,OTM_SPF_>0_0_0
21.0.a,OTM_SPF_100-119_0_0
21.0.a,OTM_SPF_32-69_0_0
21.0.a,OTM_SPF_40-54_0_0
21.0.a,OTM_SPF_70-119_0_0
21.0.a,OTM_SPF_90-99_0_0
21.0.a,OTT_CRU_90-99_0_0
21.0.a,OTT_DEF_90-99_0_0
21.0.a,OTT_MCD_90-99_0_0
21.0.a,OTT_MOL_90-99_0_0
21.0.a,PS_LPF_>=120_0_0
21.0.a,PS_LPF_>0_0_0
21.0.a,PS_LPF_10-31_0_0
21.0.a,PS_LPF_32-69_0_0
21.0.a,PS_LPF_70-119_0_0
21.0.a,PS_SPF_>=120_0_0
21.0.a,PS_SPF_>0_0_0
21.0.a,PS_SPF_10-31_0_0
21.0.a,PS_SPF_32-69_0_0
21.0.a,PS_SPF_70-119_0_0
21.0.a,PS_SPF_90-99_0_0
21.0.a,PTB_CRU_90-99_0_0
21.0.a,PTB_DEF_90-99_0_0
21.0.a,PTB_SPF_90-99_0_0
21.0.a,PTM_DEF_90-99_0_0
21.0.a,PTM_LPF_>=120_0_0
21.0.a,PTM_LPF_>0_0_0
21.0.a,PTM_LPF_32-69_0_0
21.0.a,PTM_LPF_70-119_0_0
21.0.a,PTM_SPF_90-99_0_0
21.0.a,SB_FIF_>0_0_0
21.0.a,SDN_DEF_90-99_0_0
21.0.a,SSC_DEF_90-99_0_0
21.0.a,OTB_MDD_70-119_0_0
21.0.a,OTM_DEF_70-119_0_0
21.0.b,DIV_MOL_0_0_0
21.0.b,DRB_MOL_>0_0_0
21.0.b,FPN_LPF_>0_0_0
21.0.b,FPO_CRU_>0_0_0
21.0.b,FPO_DEF_>0_0_0
21.0.b,FPO_FIF_>0_0_0
21.0.b,FPO_MOL_>0_0_0
21.0.b,FYK_CAT_>0_0_0
21.0.b,FYK_DEF_>0_0_0
21.0.b,GND_DEF_>=220_0_0
21.0.b,GND_DEF_100-119_0_0
21.0.b,GND_DEF_120-219_0_0
21.0.b,GND_DEF_90-99_0_0
21.0.b,GND_SPF_>=220_0_0
21.0.b,GND_SPF_100-119_0_0
21.0.b,GND_SPF_10-30_0_0
21.0.b,GND_SPF_120-219_0_0
21.0.b,GND_SPF_50-59_0_0
21.0.b,GND_SPF_90-99_0_0
21.0.b,GNS_CRU_>0_0_0
21.0.b,GNS_DEF_>=220_0_0
21.0.b,GNS_DEF_100-119_0_0
21.0.b,GNS_DEF_120-219_0_0
21.0.b,GNS_DEF_90-99_0_0
21.0.b,GNS_DWS_>=220_0_0
21.0.b,GNS_DWS_120-219_0_0
21.0.b,GNS_SPF_>=220_0_0
21.0.b,GNS_SPF_100-119_0_0
21.0.b,GNS_SPF_10-30_0_0
21.0.b,GNS_SPF_120-219_0_0
21.0.b,GNS_SPF_50-59_0_0
21.0.b,GNS_SPF_90-99_0_0
21.0.b,GTR_DEF_>=220_0_0
21.0.b,GTR_DEF_100-119_0_0
21.0.b,GTR_DEF_120-219_0_0
21.0.b,GTR_DEF_90-99_0_0
